civilian_network_s,crow_flies_km,bearing_deg,borough,origin_layer,start_lat,start_lon,dest_lat,dest_lon,osm_path_km,osm_n_edges,osm_n_nodes,osm_mean_speed_kmh,osm_min_speed_kmh,osm_primary_share,osm_motorway_share,osm_residential_share,osm_circuity,osm_route_ok,travel_seconds,hour,dow,is_weekend,is_rush,is_night,severity,wx_is_precip,wx_is_snow,wx_temp_c,wx_humidity,wx_precip_mm,wx_wind_kmh,wx_visibility_m,wx_cloudcover
720.8962855242296,10.672605993758259,120.7734948872922,BRONX,ems_station,40.836342,-73.920365,40.78718249295348,-73.81144659695411,13.86062164539924,45.0,46.0,58.656669412665636,41.72978719008264,0.022222222222222223,0.4444444444444444,0.0,1.2987101419752076,1.0,724.3638407692221,17,4,0,1,0,2.0,0,0,24.8,58.5,0.0,15.55,,82.5
521.499680317811,6.8021343314458536,22.587352320438526,MANHATTAN,hospital_bay,40.7629136004,-73.9563756902,40.81939022762444,-73.92532803861734,8.704161683131405,25.0,26.0,55.57331667454669,38.73060232089916,0.16,0.48,0.16,1.279622139023717,1.0,624.4635315844795,17,3,0,1,0,2.0,1,0,24.8,58.5,2.291910443524751,15.55,,82.5
521.499680317811,6.8021343314458536,22.587352320438526,MANHATTAN,hospital_bay,40.7629136004,-73.9563756902,40.81939022762444,-73.92532803861734,8.704161683131405,25.0,26.0,55.57331667454669,38.73060232089916,0.16,0.48,0.16,1.279622139023717,1.0,398.8115786325933,11,5,1,0,0,3.0,0,0,25.0,56.0,0.0,9.55,,45.5
521.499680317811,6.8021343314458536,22.587352320438526,MANHATTAN,hospital_bay,40.7629136004,-73.9563756902,40.81939022762444,-73.92532803861734,8.704161683131405,25.0,26.0,55.57331667454669,38.73060232089916,0.16,0.48,0.16,1.279622139023717,1.0,577.1432169499873,9,4,0,1,0,6.0,0,0,21.9,64.5,0.0,8.5,,50.0
521.499680317811,6.8021343314458536,22.587352320438526,MANHATTAN,hospital_bay,40.7629136004,-73.9563756902,40.81939022762444,-73.92532803861734,8.704161683131405,25.0,26.0,55.57331667454669,38.73060232089916,0.16,0.48,0.16,1.279622139023717,1.0,385.9181697005051,23,3,0,0,1,6.0,0,0,20.049999999999997,85.5,0.0,6.4,,55.0
521.499680317811,6.8021343314458536,22.587352320438526,MANHATTAN,hospital_bay,40.7629136004,-73.9563756902,40.81939022762444,-73.92532803861734,8.704161683131405,25.0,26.0,55.57331667454669,38.73060232089916,0.16,0.48,0.16,1.279622139023717,1.0,350.91274301632666,1,4,0,0,1,7.0,1,0,17.0,82.0,0.8726970551829968,8.7,,60.5
521.499680317811,6.8021343314458536,22.587352320438526,MANHATTAN,hospital_bay,40.7629136004,-73.9563756902,40.81939022762444,-73.92532803861734,8.704161683131405,25.0,26.0,55.57331667454669,38.73060232089916,0.16,0.48,0.16,1.279622139023717,1.0,558.5844557435977,6,0,0,0,0,6.0,0,0,16.2,93.0,0.0,7.800000000000001,,66.0
521.499680317811,6.8021343314458536,22.587352320438526,MANHATTAN,hospital_bay,40.7629136004,-73.9563756902,40.81939022762444,-73.92532803861734,8.704161683131405,25.0,26.0,55.57331667454669,38.73060232089916,0.16,0.48,0.16,1.279622139023717,1.0,431.9901658729204,10,6,1,0,0,4.0,0,0,23.55,61.0,0.0,9.25,,21.5
521.499680317811,6.8021343314458536,22.587352320438526,MANHATTAN,hospital_bay,40.7629136004,-73.9563756902,40.81939022762444,-73.92532803861734,8.704161683131405,25.0,26.0,55.57331667454669,38.73060232089916,0.16,0.48,0.16,1.279622139023717,1.0,577.6215456495654,8,1,0,1,0,3.0,0,0,19.8,76.5,0.0,7.699999999999999,,58.5
521.499680317811,6.8021343314458536,22.587352320438526,MANHATTAN,hospital_bay,40.7629136004,-73.9563756902,40.81939022762444,-73.92532803861734,8.704161683131405,25.0,26.0,55.57331667454669,38.73060232089916,0.16,0.48,0.16,1.279622139023717,1.0,337.043262873947,1,5,1,0,1,5.0,0,0,17.0,82.0,0.0,8.7,,60.5
521.499680317811,6.8021343314458536,22.587352320438526,MANHATTAN,hospital_bay,40.7629136004,-73.9563756902,40.81939022762444,-73.92532803861734,8.704161683131405,25.0,26.0,55.57331667454669,38.73060232089916,0.16,0.48,0.16,1.279622139023717,1.0,434.851926929911,12,5,1,0,0,6.0,0,0,26.299999999999997,53.5,0.0,11.7,,61.5
521.499680317811,6.8021343314458536,22.587352320438526,MANHATTAN,hospital_bay,40.7629136004,-73.9563756902,40.81939022762444,-73.92532803861734,8.704161683131405,25.0,26.0,55.57331667454669,38.73060232089916,0.16,0.48,0.16,1.279622139023717,1.0,698.5661171805189,17,5,1,1,0,6.0,0,0,24.8,58.5,0.0,15.55,,82.5
521.499680317811,6.8021343314458536,22.587352320438526,MANHATTAN,hospital_bay,40.7629136004,-73.9563756902,40.81939022762444,-73.92532803861734,8.704161683131405,25.0,26.0,55.57331667454669,38.73060232089916,0.16,0.48,0.16,1.279622139023717,1.0,574.1792439685951,7,5,1,1,0,4.0,1,0,18.049999999999997,86.5,0.2957023505991284,9.75,,63.0
521.499680317811,6.8021343314458536,22.587352320438526,MANHATTAN,hospital_bay,40.7629136004,-73.9563756902,40.81939022762444,-73.92532803861734,8.704161683131405,25.0,26.0,55.57331667454669,38.73060232089916,0.16,0.48,0.16,1.279622139023717,1.0,632.3030876219949,17,5,1,1,0,6.0,0,0,24.8,58.5,0.0,15.55,,82.5
521.499680317811,6.8021343314458536,22.587352320438526,MANHATTAN,hospital_bay,40.7629136004,-73.9563756902,40.81939022762444,-73.92532803861734,8.704161683131405,25.0,26.0,55.57331667454669,38.73060232089916,0.16,0.48,0.16,1.279622139023717,1.0,484.3614678565225,14,2,0,0,0,7.0,1,0,26.8,48.5,0.9425976771151847,11.8,,83.0
521.499680317811,6.8021343314458536,22.587352320438526,MANHATTAN,hospital_bay,40.7629136004,-73.9563756902,40.81939022762444,-73.92532803861734,8.704161683131405,25.0,26.0,55.57331667454669,38.73060232089916,0.16,0.48,0.16,1.279622139023717,1.0,398.8659721470118,20,0,0,0,0,4.0,0,0,22.5,71.5,0.0,10.25,,81.5
1171.4348750743109,11.45134253923334,350.1385558117544,BROOKLYN,hospital_bay,40.6566460111,-73.9449347538,40.758106456852204,-73.9682197312134,13.864248563503594,126.0,127.0,40.79942422324033,38.73060232089916,0.7857142857142857,0.0,0.03968253968253968,1.2107094444169686,1.0,873.8343056355226,21,2,0,0,0,6.0,0,0,21.200000000000003,75.0,0.0,7.199999999999999,,99.5
1171.4348750743109,11.45134253923334,350.1385558117544,BROOKLYN,hospital_bay,40.6566460111,-73.9449347538,40.758106456852204,-73.9682197312134,13.864248563503594,126.0,127.0,40.79942422324033,38.73060232089916,0.7857142857142857,0.0,0.03968253968253968,1.2107094444169686,1.0,1300.714016773346,8,0,0,1,0,5.0,0,0,19.8,76.5,0.0,7.699999999999999,,58.5
1171.4348750743109,11.45134253923334,350.1385558117544,BROOKLYN,hospital_bay,40.6566460111,-73.9449347538,40.758106456852204,-73.9682197312134,13.864248563503594,126.0,127.0,40.79942422324033,38.73060232089916,0.7857142857142857,0.0,0.03968253968253968,1.2107094444169686,1.0,701.8578125021974,3,5,1,0,1,4.0,0,0,16.85,84.5,0.0,8.55,,77.5
1171.4348750743109,11.45134253923334,350.1385558117544,BROOKLYN,hospital_bay,40.6566460111,-73.9449347538,40.758106456852204,-73.9682197312134,13.864248563503594,126.0,127.0,40.79942422324033,38.73060232089916,0.7857142857142857,0.0,0.03968253968253968,1.2107094444169686,1.0,1073.748316859385,11,4,0,0,0,7.0,1,0,25.0,56.0,0.6759398593482,9.55,,45.5
1171.4348750743109,11.45134253923334,350.1385558117544,BROOKLYN,hospital_bay,40.6566460111,-73.9449347538,40.758106456852204,-73.9682197312134,13.864248563503594,126.0,127.0,40.79942422324033,38.73060232089916,0.7857142857142857,0.0,0.03968253968253968,1.2107094444169686,1.0,1026.3476431691392,20,4,0,0,0,3.0,0,0,22.5,71.5,0.0,10.25,,81.5
1171.4348750743109,11.45134253923334,350.1385558117544,BROOKLYN,hospital_bay,40.6566460111,-73.9449347538,40.758106456852204,-73.9682197312134,13.864248563503594,126.0,127.0,40.79942422324033,38.73060232089916,0.7857142857142857,0.0,0.03968253968253968,1.2107094444169686,1.0,1319.2533069619476,8,2,0,1,0,5.0,1,0,19.8,76.5,2.4845234032966634,7.699999999999999,,58.5
1171.4348750743109,11.45134253923334,350.1385558117544,BROOKLYN,hospital_bay,40.6566460111,-73.9449347538,40.758106456852204,-73.9682197312134,13.864248563503594,126.0,127.0,40.79942422324033,38.73060232089916,0.7857142857142857,0.0,0.03968253968253968,1.2107094444169686,1.0,1302.0982821864704,17,3,0,1,0,5.0,0,0,24.8,58.5,0.0,15.55,,82.5
1171.4348750743109,11.45134253923334,350.1385558117544,BROOKLYN,hospital_bay,40.6566460111,-73.9449347538,40.758106456852204,-73.9682197312134,13.864248563503594,126.0,127.0,40.79942422324033,38.73060232089916,0.7857142857142857,0.0,0.03968253968253968,1.2107094444169686,1.0,1176.7309472644572,9,1,0,1,0,7.0,0,0,21.9,64.5,0.0,8.5,,50.0
1171.4348750743109,11.45134253923334,350.1385558117544,BROOKLYN,hospital_bay,40.6566460111,-73.9449347538,40.758106456852204,-73.9682197312134,13.864248563503594,126.0,127.0,40.79942422324033,38.73060232089916,0.7857142857142857,0.0,0.03968253968253968,1.2107094444169686,1.0,780.0929151513055,21,5,1,0,0,4.0,0,0,21.200000000000003,75.0,0.0,7.199999999999999,,99.5
1171.4348750743109,11.45134253923334,350.1385558117544,BROOKLYN,hospital_bay,40.6566460111,-73.9449347538,40.758106456852204,-73.9682197312134,13.864248563503594,126.0,127.0,40.79942422324033,38.73060232089916,0.7857142857142857,0.0,0.03968253968253968,1.2107094444169686,1.0,1464.3108757370142,17,5,1,1,0,7.0,0,0,24.8,58.5,0.0,15.55,,82.5
1171.4348750743109,11.45134253923334,350.1385558117544,BROOKLYN,hospital_bay,40.6566460111,-73.9449347538,40.758106456852204,-73.9682197312134,13.864248563503594,126.0,127.0,40.79942422324033,38.73060232089916,0.7857142857142857,0.0,0.03968253968253968,1.2107094444169686,1.0,995.4085812168165,10,0,0,0,0,7.0,1,0,23.55,61.0,2.8529805261253975,9.25,,21.5
1171.4348750743109,11.45134253923334,350.1385558117544,BROOKLYN,hospital_bay,40.6566460111,-73.9449347538,40.758106456852204,-73.9682197312134,13.864248563503594,126.0,127.0,40.79942422324033,38.73060232089916,0.7857142857142857,0.0,0.03968253968253968,1.2107094444169686,1.0,1254.3029739498038,7,4,0,1,0,4.0,0,0,18.049999999999997,86.5,0.0,9.75,,63.0
1171.4348750743109,11.45134253923334,350.1385558117544,BROOKLYN,hospital_bay,40.6566460111,-73.9449347538,40.758106456852204,-73.9682197312134,13.864248563503594,126.0,127.0,40.79942422324033,38.73060232089916,0.7857142857142857,0.0,0.03968253968253968,1.2107094444169686,1.0,1016.2307881782102,10,1,0,0,0,7.0,0,0,23.55,61.0,0.0,9.25,,21.5
1171.4348750743109,11.45134253923334,350.1385558117544,BROOKLYN,hospital_bay,40.6566460111,-73.9449347538,40.758106456852204,-73.9682197312134,13.864248563503594,126.0,127.0,40.79942422324033,38.73060232089916,0.7857142857142857,0.0,0.03968253968253968,1.2107094444169686,1.0,685.6801907154038,2,0,0,0,1,5.0,0,0,16.65,87.5,0.0,7.75,,65.5
1171.4348750743109,11.45134253923334,350.1385558117544,BROOKLYN,hospital_bay,40.6566460111,-73.9449347538,40.758106456852204,-73.9682197312134,13.864248563503594,126.0,127.0,40.79942422324033,38.73060232089916,0.7857142857142857,0.0,0.03968253968253968,1.2107094444169686,1.0,1211.0576783594804,8,5,1,1,0,7.0,0,0,19.8,76.5,0.0,7.699999999999999,,58.5
572.4313861568137,6.323446808832189,89.39819156645035,MANHATTAN,ems_station,40.842592,-73.935335,40.8431649108642,-73.86016672507611,8.634804687603966,57.0,58.0,45.871201120303645,40.2335,0.12280701754385964,0.14035087719298245,0.05263157894736842,1.3655218346335132,1.0,379.3782898400586,22,6,1,0,1,4.0,0,0,20.6,84.5,0.0,6.75,,99.5
572.4313861568137,6.323446808832189,89.39819156645035,MANHATTAN,ems_station,40.842592,-73.935335,40.8431649108642,-73.86016672507611,8.634804687603966,57.0,58.0,45.871201120303645,40.2335,0.12280701754385964,0.14035087719298245,0.05263157894736842,1.3655218346335132,1.0,466.90288074614756,12,1,0,0,0,5.0,0,0,26.299999999999997,53.5,0.0,11.7,,61.5
572.4313861568137,6.323446808832189,89.39819156645035,MANHATTAN,ems_station,40.842592,-73.935335,40.8431649108642,-73.86016672507611,8.634804687603966,57.0,58.0,45.871201120303645,40.2335,0.12280701754385964,0.14035087719298245,0.05263157894736842,1.3655218346335132,1.0,606.1345915118011,7,2,0,1,0,5.0,0,0,18.049999999999997,86.5,0.0,9.75,,63.0
572.4313861568137,6.323446808832189,89.39819156645035,MANHATTAN,ems_station,40.842592,-73.935335,40.8431649108642,-73.86016672507611,8.634804687603966,57.0,58.0,45.871201120303645,40.2335,0.12280701754385964,0.14035087719298245,0.05263157894736842,1.3655218346335132,1.0,555.8849248162184,9,2,0,1,0,2.0,0,0,21.9,64.5,0.0,8.5,,50.0
572.4313861568137,6.323446808832189,89.39819156645035,MANHATTAN,ems_station,40.842592,-73.935335,40.8431649108642,-73.86016672507611,8.634804687603966,57.0,58.0,45.871201120303645,40.2335,0.12280701754385964,0.14035087719298245,0.05263157894736842,1.3655218346335132,1.0,424.2472812780129,2,6,1,0,1,7.0,1,0,16.65,87.5,2.1552915420320464,7.75,,65.5
572.4313861568137,6.323446808832189,89.39819156645035,MANHATTAN,ems_station,40.842592,-73.935335,40.8431649108642,-73.86016672507611,8.634804687603966,57.0,58.0,45.871201120303645,40.2335,0.12280701754385964,0.14035087719298245,0.05263157894736842,1.3655218346335132,1.0,737.7805298276827,19,3,0,1,0,6.0,1,0,25.25,64.5,0.5543786179470888,12.0,,100.0
572.4313861568137,6.323446808832189,89.39819156645035,MANHATTAN,ems_station,40.842592,-73.935335,40.8431649108642,-73.86016672507611,8.634804687603966,57.0,58.0,45.871201120303645,40.2335,0.12280701754385964,0.14035087719298245,0.05263157894736842,1.3655218346335132,1.0,341.8831274321897,0,0,0,0,1,5.0,0,0,18.5,77.5,0.0,8.149999999999999,,31.0
572.4313861568137,6.323446808832189,89.39819156645035,MANHATTAN,ems_station,40.842592,-73.935335,40.8431649108642,-73.86016672507611,8.634804687603966,57.0,58.0,45.871201120303645,40.2335,0.12280701754385964,0.14035087719298245,0.05263157894736842,1.3655218346335132,1.0,675.0556353311862,17,5,1,1,0,4.0,0,0,24.8,58.5,0.0,15.55,,82.5
572.4313861568137,6.323446808832189,89.39819156645035,MANHATTAN,ems_station,40.842592,-73.935335,40.8431649108642,-73.86016672507611,8.634804687603966,57.0,58.0,45.871201120303645,40.2335,0.12280701754385964,0.14035087719298245,0.05263157894736842,1.3655218346335132,1.0,378.4107526324408,2,4,0,0,1,5.0,0,0,16.65,87.5,0.0,7.75,,65.5
572.4313861568137,6.323446808832189,89.39819156645035,MANHATTAN,ems_station,40.842592,-73.935335,40.8431649108642,-73.86016672507611,8.634804687603966,57.0,58.0,45.871201120303645,40.2335,0.12280701754385964,0.14035087719298245,0.05263157894736842,1.3655218346335132,1.0,312.372691010883,5,1,0,0,1,2.0,0,0,16.25,91.5,0.0,7.1499999999999995,,46.5
572.4313861568137,6.323446808832189,89.39819156645035,MANHATTAN,ems_station,40.842592,-73.935335,40.8431649108642,-73.86016672507611,8.634804687603966,57.0,58.0,45.871201120303645,40.2335,0.12280701754385964,0.14035087719298245,0.05263157894736842,1.3655218346335132,1.0,616.539312317884,16,3,0,1,0,2.0,0,0,25.35,53.5,0.0,14.850000000000001,,97.0
572.4313861568137,6.323446808832189,89.39819156645035,MANHATTAN,ems_station,40.842592,-73.935335,40.8431649108642,-73.86016672507611,8.634804687603966,57.0,58.0,45.871201120303645,40.2335,0.12280701754385964,0.14035087719298245,0.05263157894736842,1.3655218346335132,1.0,443.43034763282526,21,6,1,0,0,3.0,0,0,21.200000000000003,75.0,0.0,7.199999999999999,,99.5
572.4313861568137,6.323446808832189,89.39819156645035,MANHATTAN,ems_station,40.842592,-73.935335,40.8431649108642,-73.86016672507611,8.634804687603966,57.0,58.0,45.871201120303645,40.2335,0.12280701754385964,0.14035087719298245,0.05263157894736842,1.3655218346335132,1.0,457.92532164257045,14,4,0,0,0,3.0,0,0,26.8,48.5,0.0,11.8,,83.0
572.4313861568137,6.323446808832189,89.39819156645035,MANHATTAN,ems_station,40.842592,-73.935335,40.8431649108642,-73.86016672507611,8.634804687603966,57.0,58.0,45.871201120303645,40.2335,0.12280701754385964,0.14035087719298245,0.05263157894736842,1.3655218346335132,1.0,383.94955813353636,0,5,1,0,1,7.0,0,0,18.5,77.5,0.0,8.149999999999999,,31.0
572.4313861568137,6.323446808832189,89.39819156645035,MANHATTAN,ems_station,40.842592,-73.935335,40.8431649108642,-73.86016672507611,8.634804687603966,57.0,58.0,45.871201120303645,40.2335,0.12280701754385964,0.14035087719298245,0.05263157894736842,1.3655218346335132,1.0,360.64402845284127,5,6,1,0,1,4.0,0,0,16.25,91.5,0.0,7.1499999999999995,,46.5
155.10758020417703,1.5350726312124288,274.72213481779545,BRONX,hospital_bay,40.8170688541,-73.9245035525,40.81820392339041,-73.94268353273702,1.7406387617062549,17.0,18.0,40.67280676308099,38.73060232089916,0.0,0.0,0.11764705882352941,1.1339129669268262,1.0,116.80179181989524,10,4,0,0,0,3.0,0,0,23.55,61.0,0.0,9.25,,21.5
155.10758020417703,1.5350726312124288,274.72213481779545,BRONX,hospital_bay,40.8170688541,-73.9245035525,40.81820392339041,-73.94268353273702,1.7406387617062549,17.0,18.0,40.67280676308099,38.73060232089916,0.0,0.0,0.11764705882352941,1.1339129669268262,1.0,169.61779688677353,9,0,0,1,0,4.0,0,0,21.9,64.5,0.0,8.5,,50.0
155.10758020417703,1.5350726312124288,274.72213481779545,BRONX,hospital_bay,40.8170688541,-73.9245035525,40.81820392339041,-73.94268353273702,1.7406387617062549,17.0,18.0,40.67280676308099,38.73060232089916,0.0,0.0,0.11764705882352941,1.1339129669268262,1.0,94.43761790834331,4,5,1,0,1,2.0,0,0,16.65,89.0,0.0,7.1,,54.0
155.10758020417703,1.5350726312124288,274.72213481779545,BRONX,hospital_bay,40.8170688541,-73.9245035525,40.81820392339041,-73.94268353273702,1.7406387617062549,17.0,18.0,40.67280676308099,38.73060232089916,0.0,0.0,0.11764705882352941,1.1339129669268262,1.0,103.31324352121787,22,0,0,0,1,2.0,1,0,20.6,84.5,2.9608832806145458,6.75,,99.5
155.10758020417703,1.5350726312124288,274.72213481779545,BRONX,hospital_bay,40.8170688541,-73.9245035525,40.81820392339041,-73.94268353273702,1.7406387617062549,17.0,18.0,40.67280676308099,38.73060232089916,0.0,0.0,0.11764705882352941,1.1339129669268262,1.0,169.50010587459502,9,1,0,1,0,2.0,0,0,21.9,64.5,0.0,8.5,,50.0
